ID_Prod	ID_Itm	Prod_Desc	Itm_Desc
6831	128350	CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 6 (CAT 6), ISOLAMENTO PVC (CM)	CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 6 (CAT 6), ISOLAMENTO PVC (CM) [SINAPI 43973]
6832	128351	CABO ELETRONICO CATEGORIA 6A U/UTP 23AWG X 4P	CABO ELETRONICO CATEGORIA 6A U/UTP 23AWG X 4P [SINAPI 43832]
7796	129288	ADAPTADOR CPVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 15 MM, CAIXA D'AGUA PARA AGUA QUENTE	ADAPTADOR CPVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 15 MM, CAIXA D'AGUA PARA AGUA QUENTE [SINAPI 44254]
7797	129289	ADAPTADOR CPVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 22 MM, CAIXA D'AGUA PARA AGUA QUENTE	ADAPTADOR CPVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 22 MM, CAIXA D'AGUA PARA AGUA QUENTE [SINAPI 44255]
7798	129290	ADAPTADOR CPVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 28 MM, CAIXA D'AGUA PARA AGUA QUENTE	ADAPTADOR CPVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 28 MM, CAIXA D'AGUA PARA AGUA QUENTE [SINAPI 44256]
7799	129291	ADAPTADOR CPVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 35 MM, CAIXA D'AGUA PARA AGUA QUENTE	ADAPTADOR CPVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 35 MM, CAIXA D'AGUA PARA AGUA QUENTE [SINAPI 44257]
7804	129307	ADAPTADOR CPVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 54 MM, CAIXA D'AGUA PARA AGUA QUENTE	ADAPTADOR CPVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 54 MM, CAIXA D'AGUA PARA AGUA QUENTE [SINAPI 44259]
7805	129308	BUCHA DE REDUCAO CPVC, SOLDAVEL, 54 X 28 MM, PARA AGUA QUENTE	BUCHA DE REDUCAO CPVC, SOLDAVEL, 54 X 28 MM, PARA AGUA QUENTE [SINAPI 44400]
7806	129309	BUCHA DE REDUCAO, CPVC, SOLDAVEL, 54 X 35 MM, PARA AGUA QUENTE	BUCHA DE REDUCAO, CPVC, SOLDAVEL, 54 X 35 MM, PARA AGUA QUENTE [SINAPI 44263]
7807	129310	BUCHA DE REDUCAO, PPR, DN 50 X 25 MM, PARA AGUA QUENTE E FRIA PREDIAL	BUCHA DE REDUCAO, PPR, DN 50 X 25 MM, PARA AGUA QUENTE E FRIA PREDIAL [SINAPI 44175]
7808	129311	BUCHA DE REDUCAO, PPR, DN 50 X 32 MM, PARA AGUA QUENTE E FRIA PREDIAL	BUCHA DE REDUCAO, PPR, DN 50 X 32 MM, PARA AGUA QUENTE E FRIA PREDIAL [SINAPI 44177]
7809	129312	CABO COAXIAL RG11 95% DE MALHA	CABO COAXIAL RG11 95% DE MALHA [SINAPI 43834]
7810	129313	CABO COAXIAL RG59 95% DE MALHA	CABO COAXIAL RG59 95% DE MALHA [SINAPI 43835]
7811	129314	CABO COAXIAL RG6 95% DE MALHA	CABO COAXIAL RG6 95% DE MALHA [SINAPI 43833]
7812	129315	"CONECTOR / ADAPTADOR F/M, COM INSERTO METALICO, PPR, DN 25 MM X 3/4"", PARA AGUA QUENTE E FRIA PREDIAL"	"CONECTOR / ADAPTADOR F/M, COM INSERTO METALICO, PPR, DN 25 MM X 3/4"", PARA AGUA QUENTE E FRIA PREDIAL [SINAPI 44173]"
7813	129316	"CONECTOR / ADAPTADOR F/M, COM INSERTO METALICO, PPR, DN 32 MM X 1"", PARA AGUA QUENTE E FRIA PREDIAL"	"CONECTOR / ADAPTADOR F/M, COM INSERTO METALICO, PPR, DN 32 MM X 1"", PARA AGUA QUENTE E FRIA PREDIAL [SINAPI 44174]"
7814	129317	"CONECTOR, CPVC, SOLDAVEL, 114 MM X 4""â, PARA AGUA QUENTE"	"CONECTOR, CPVC, SOLDAVEL, 114 MM X 4""â, PARA AGUA QUENTE [SINAPI 44247]"
7815	129318	"CONECTOR, CPVC, SOLDAVEL, 54 MM X 2""â, PARA AGUA QUENTE"	"CONECTOR, CPVC, SOLDAVEL, 54 MM X 2""â, PARA AGUA QUENTE [SINAPI 44248]"
7816	129319	"CONECTOR, CPVC, SOLDAVEL, 73 MM X 2 1/2""â, PARA AGUA QUENTE"	"CONECTOR, CPVC, SOLDAVEL, 73 MM X 2 1/2""â, PARA AGUA QUENTE [SINAPI 44249]"
7817	129320	"CONECTOR, CPVC, SOLDAVEL, 89 MM X 3""â, PARA AGUA QUENTE"	"CONECTOR, CPVC, SOLDAVEL, 89 MM X 3""â, PARA AGUA QUENTE [SINAPI 44250]"
7818	129321	JOELHO CPVC, SOLDAVEL, 90 GRAUS, 114 MM, PARA AGUA QUENTE	JOELHO CPVC, SOLDAVEL, 90 GRAUS, 114 MM, PARA AGUA QUENTE [SINAPI 44251]
7819	129322	LUVA CPVC, SOLDAVEL, 114 MM, PARA AGUA QUENTE PREDIAL	LUVA CPVC, SOLDAVEL, 114 MM, PARA AGUA QUENTE PREDIAL [SINAPI 44252]
7820	129323	LUVA DE CORRER PARA TUBO SOLDAVEL, PVC, 40 MM, PARA AGUA FRIA PREDIAL	LUVA DE CORRER PARA TUBO SOLDAVEL, PVC, 40 MM, PARA AGUA FRIA PREDIAL [SINAPI 43838]
7821	129324	TE CPVC, SOLDAVEL, 90 GRAUS, 114 MM, PARA AGUA QUENTE PREDIAL	TE CPVC, SOLDAVEL, 90 GRAUS, 114 MM, PARA AGUA QUENTE PREDIAL [SINAPI 44253]
7822	129325	TIL CONDOMINIAL, PVC, DN 100 X 100 MM, PARA REDE COLETORA DE ESGOTO	TIL CONDOMINIAL, PVC, DN 100 X 100 MM, PARA REDE COLETORA DE ESGOTO [SINAPI 44261]
7823	129326	TIL RADIAL, PVC, JE, BBB, DN 300 X 200 MM, PARA REDE COLETORA DE ESGOTO (NBR 10.569)	TIL RADIAL, PVC, JE, BBB, DN 300 X 200 MM, PARA REDE COLETORA DE ESGOTO (NBR 10.569) [SINAPI 44326]
7824	129327	TUBO CPVC, SOLDAVEL, 114 MM, AGUA QUENTE (NBR 15884)	TUBO CPVC, SOLDAVEL, 114 MM, AGUA QUENTE (NBR 15884) [SINAPI 44260]
7825	129328	TUBO PPR, CLASSE PN 20, SOLDAVEL, DN 32 MM PARA AGUA FRIA OU QUENTE PREDIAL	TUBO PPR, CLASSE PN 20, SOLDAVEL, DN 32 MM PARA AGUA FRIA OU QUENTE PREDIAL [SINAPI 44176]
7826	129329	TUBO PVC, RIGIDO, CORRUGADO, PERFURADO DN 100 MM, PARA DRENAGEM, SISTEMA IRRIGACAO	TUBO PVC, RIGIDO, CORRUGADO, PERFURADO DN 100 MM, PARA DRENAGEM, SISTEMA IRRIGACAO [SINAPI 44315]
7800	129332	ADAPTADOR CPVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 42 MM, CAIXA D'AGUA PARA AGUA QUENTE	ADAPTADOR CPVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 42 MM, CAIXA D'AGUA PARA AGUA QUENTE [SINAPI 44258]
7939	129333	CAIXA D'AGUA / RESERVATORIO EM POLIESTER REFORCADO COM FIBRA DE VIDRO, 15000 LITROS, COM TAMPA	CAIXA D'AGUA / RESERVATORIO EM POLIESTER REFORCADO COM FIBRA DE VIDRO, 15000 LITROS, COM TAMPA [SINAPI 43981]
7940	129334	CAIXA D'AGUA / RESERVATORIO EM POLIESTER REFORCADO COM FIBRA DE VIDRO, 20000 LITROS, COM TAMPA	CAIXA D'AGUA / RESERVATORIO EM POLIESTER REFORCADO COM FIBRA DE VIDRO, 20000 LITROS, COM TAMPA [SINAPI 43982]
7941	129335	CAIXA D'AGUA / RESERVATORIO EM POLIESTER REFORCADO COM FIBRA DE VIDRO, 3000 LITROS, COM TAMPA	CAIXA D'AGUA / RESERVATORIO EM POLIESTER REFORCADO COM FIBRA DE VIDRO, 3000 LITROS, COM TAMPA [SINAPI 43978]
7942	129336	CAIXA D'AGUA / RESERVATORIO EM POLIESTER REFORCADO COM FIBRA DE VIDRO, 7000 LITROS, COM TAMPA	CAIXA D'AGUA / RESERVATORIO EM POLIESTER REFORCADO COM FIBRA DE VIDRO, 7000 LITROS, COM TAMPA [SINAPI 43980]
7943	129337	CAIXA D'AGUA / RESERVATORIO EM POLIESTER REFORCADO COM FIBRA DE VIDRO, 750 LITROS, COM TAMPA	CAIXA D'AGUA / RESERVATORIO EM POLIESTER REFORCADO COM FIBRA DE VIDRO, 750 LITROS, COM TAMPA [SINAPI 43979]
7944	129338	CAIXA D'AGUA / RESERVATORIO EM POLIETILENO, 3000 LITROS, COM TAMPA	CAIXA D'AGUA / RESERVATORIO EM POLIETILENO, 3000 LITROS, COM TAMPA [SINAPI 43977]
8461	129447	LUBRIFICANTE REDUTOR DE TORQUE E ARRASTO DE ALTO DESEMPENHO, PARA PERFURACAO HORIZONTAL DIRECIONAL, HDD	LUBRIFICANTE REDUTOR DE TORQUE E ARRASTO DE ALTO DESEMPENHO, PARA PERFURACAO HORIZONTAL DIRECIONAL, HDD [SINAPI 44699]
11269	135213	ADITIVO IMPERMEABILIZANTE CRISTALIZANTE PARA CONCRETO	ADITIVO IMPERMEABILIZANTE CRISTALIZANTE PARA CONCRETO [SINAPI 45146]
14792	138371	BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, FUROS NA VERTICAL, 11,5 X 19 X 29 CM (L X A X C)	BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, FUROS NA VERTICAL, 11,5 X 19 X 29 CM (L X A X C) [SINAPI 44466]
14793	138372	BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, FUROS NA VERTICAL, 11,5 X 19 X 39 CM (L X A X C)	BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, FUROS NA VERTICAL, 11,5 X 19 X 39 CM (L X A X C) [SINAPI 44467]
15048	138564	BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, FUROS NA VERTICAL, 14 X 19 X 29 CM (L X A X C)	BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, FUROS NA VERTICAL, 14 X 19 X 29 CM (L X A X C) [SINAPI 44468]
