description	codigo_295	codigo_4851	source	topic
PISO INDUSTRIAL EM CONCRETO ARMADO DE ACABAMENTO POLIDO, ESPESSURA 12 CM (CIMENTO QUEIMADO) (INCLUSO EXECUCAO)	123542	40647	both	-1
PISO KORODUR (INCLUSO EXECUCAO)	123543	40653	both	-1
PISO TATIL ALERTA OU DIRECIONAL, DE BORRACHA, COLORIDO, 25 X 25 CM, E = 5 MM, PARA COLA	123546	38181	both	17
PISO TATIL DE ALERTA OU DIRECIONAL DE BORRACHA, PRETO, 25 X 25 CM, E = 5 MM, PARA COLA	123547	38182	both	17
PISO TATIL DE ALERTA OU DIRECIONAL, DE BORRACHA, COLORIDO, 25 X 25 CM, E = 12 MM, PARA ARGAMASSA	123548	38186	both	-1
PISO TATIL DE ALERTA OU DIRECIONAL, DE BORRACHA, PRETO, 25 X 25 CM, E = 12 MM, PARA ARGAMASSA	123549	38185	both	17
PISO/ REVESTIMENTO EM MARMORE, POLIDO, BRANCO COMUM, FORMATO MAIOR OU IGUAL A 3025 CM2, E = *2* CM	123552	4822	both	24
PISO/ REVESTIMENTO EM MARMORE, POLIDO, BRANCO COMUM, FORMATO MENOR OU IGUAL A 3025 CM2, E = *2* CM	123553	4818	both	24
PLACA / CHAPA DE GESSO ACARTONADO, ACABAMENTO VINILICO LISO EM UMA DAS FACES, COR BRANCA, BORDA QUADRADA, E = 9,5 MM, *625 X 1250* MM (L X C), PARA FORRO REMOVIVEL	123554	39567	both	-1
PLACA / CHAPA DE GESSO ACARTONADO, ACABAMENTO VINILICO LISO EM UMA DAS FACES, COR BRANCA, BORDA QUADRADA, E = 9,5 MM, *625 X 625* MM (L X C), PARA FORRO REMOVIVEL	123555	39566	both	-1
PLACA / CHAPA DE GESSO ACARTONADO, RESISTENTE A UMIDADE (RU), COR VERDE, E = 12,5 MM, 1200 X 1800 MM (L X C)	123556	39416	both	-1
PLACA / CHAPA DE GESSO ACARTONADO, RESISTENTE A UMIDADE (RU), COR VERDE, E = 12,5 MM, 1200 X 2400 MM (L X C)	123557	39417	both	-1
PLACA / CHAPA DE GESSO ACARTONADO, RESISTENTE AO FOGO (RF), COR ROSA, E = 12,5 MM, 1200 X 1800 MM (L X C)	123558	39414	both	-1
PLACA / CHAPA DE GESSO ACARTONADO, RESISTENTE AO FOGO (RF), COR ROSA, E = 12,5 MM, 1200 X 2400 MM (L X C)	123559	39415	both	-1
PLACA / CHAPA DE GESSO ACARTONADO, STANDARD (ST), COR BRANCA, E = 12,5 MM, 1200 X 1800 MM (L X C)	123560	39412	both	-1
PLACA / CHAPA DE GESSO ACARTONADO, STANDARD (ST), COR BRANCA, E = 12,5 MM, 1200 X 2400 MM (L X C)	123561	39413	both	-1
PLACA DE ACO ESMALTADA PARA IDENTIFICACAO DE RUA, *45 CM X 20* CM	123564	13521	both	-1
PLACA DE ACRILICO TRANSPARENTE ADESIVADA PARA SINALIZACAO DE PORTAS, BORDA POLIDA, DE *25 X 8*, E = 6 MM (NAO INCLUI ACESSORIOS PARA FIXACAO)	123565	10851	both	17
PLACA DE FIBRA MINERAL PARA FORRO, DE 1250 X 625 MM, E = 15 MM, BORDA RETA, COM PINTURA ANTIMOFO (NAO INCLUI PERFIS)	123566	39515	both	107
PLACA DE FIBRA MINERAL PARA FORRO, DE 625 X 625 MM, E = 15 MM, BORDA REBAIXADA PARA PERFIL 24 MM, COM PINTURA ANTIMOFO (NAO INCLUI PERFIS)	123567	39516	both	107
PLACA DE FIBRA MINERAL PARA FORRO, DE 625 X 625 MM, E = 15 MM, BORDA RETA, COM PINTURA ANTIMOFO (NAO INCLUI PERFIS)	123568	39514	both	107
PLACA DE GESSO PARA FORRO, *60 X 60* CM, ESPESSURA DE 12 MM (SEM COLOCACAO)	123569	4812	both	-1
PLACA DE INAUGURACAO EM BRONZE *35X 50*CM	123570	10849	both	-1
PLACA DE INAUGURACAO METALICA, *40* CM X *60* CM	123571	10848	both	2
PLACA DE SINALIZACAO DE SEGURANCA CONTRA INCENDIO - ALERTA, TRIANGULAR, BASE DE *30* CM, EM PVC *2* MM ANTI-CHAMAS (SIMBOLOS, CORES E PICTOGRAMAS CONFORME NBR 16820)	123573	37560	both	4
PLACA DE SINALIZACAO DE SEGURANCA CONTRA INCENDIO, FOTOLUMINESCENTE, QUADRADA, *14 X 14* CM, EM PVC *2* MM ANTI-CHAMAS (SIMBOLOS, CORES E PICTOGRAMAS CONFORME NBR 16820)	123574	37557	both	4
PLACA DE SINALIZACAO DE SEGURANCA CONTRA INCENDIO, FOTOLUMINESCENTE, QUADRADA, *20 X 20* CM, EM PVC *2* MM ANTI-CHAMAS (SIMBOLOS, CORES E PICTOGRAMAS CONFORME NBR 16820)	123575	37556	both	4
PLACA DE SINALIZACAO DE SEGURANCA CONTRA INCENDIO, FOTOLUMINESCENTE, RETANGULAR, *12 X 40* CM, EM PVC *2* MM ANTI-CHAMAS (SIMBOLOS, CORES E PICTOGRAMAS CONFORME NBR 16820)	123576	37559	both	4
PLACA DE SINALIZACAO DE SEGURANCA CONTRA INCENDIO, FOTOLUMINESCENTE, RETANGULAR, *13 X 26* CM, EM PVC *2* MM ANTI-CHAMAS (SIMBOLOS, CORES E PICTOGRAMAS CONFORME NBR 16820)	123577	37539	both	4
PLACA DE SINALIZACAO DE SEGURANCA CONTRA INCENDIO, FOTOLUMINESCENTE, RETANGULAR, *20 X 40* CM, EM PVC *2* MM ANTI-CHAMAS (SIMBOLOS, CORES E PICTOGRAMAS CONFORME NBR 16820)	123578	37558	both	4
PLACA DE SINALIZACAO EM CHAPA DE ACO NUM 16 COM PINTURA REFLETIVA	123579	34723	both	-1
PLACA DE SINALIZACAO EM CHAPA DE ALUMINIO COM PINTURA REFLETIVA, E = 2 MM	123580	34721	both	-1
PLACA DE VENTILACAO PARA TELHA DE FIBROCIMENTO CANALETE 49 KALHETA	123581	4309	both	51
PLACA DE VENTILACAO PARA TELHA DE FIBROCIMENTO, CANALETE 90 OU KALHETAO	123582	4307	both	51
PLACA NUMERACAO RESIDENCIAL EM CHAPA GALVANIZADA ESMALTADA 12 X 18 CM	123583	10850	both	-1
PLACA VINILICA SEMIFLEXIVEL PARA PISOS, E = 3,2 MM, 30 X 30 CM (SEM COLOCACAO)	123585	4792	both	-1
PLACA VINILICA SEMIFLEXIVEL PARA REVESTIMENTO DE PISOS E PAREDES, E = 2 MM (SEM COLOCACAO)	123586	4790	both	17
"PLACA/TAMPA CEGA EM LATAO ESCOVADO PARA CONDULETE EM LIGA DE ALUMINIO 4 X 4"""	123588	7552	both	43
"PLUG OU BUJAO DE FERRO GALVANIZADO, DE 1 1/2"""	123589	4893	both	91
"PLUG OU BUJAO DE FERRO GALVANIZADO, DE 1 1/4"""	123590	4894	both	91
"PLUG OU BUJAO DE FERRO GALVANIZADO, DE 1"""	123592	4890	both	91
"PLUG OU BUJAO DE FERRO GALVANIZADO, DE 1/2"""	123591	4888	both	91
"PLUG OU BUJAO DE FERRO GALVANIZADO, DE 2 1/2"""	123593	12411	both	91
"PLUG OU BUJAO DE FERRO GALVANIZADO, DE 2"""	123594	4891	both	91
"PLUG OU BUJAO DE FERRO GALVANIZADO, DE 3"""	123596	4892	both	91
"PLUG OU BUJAO DE FERRO GALVANIZADO, DE 3/4"""	123595	4889	both	91
"PLUG OU BUJAO DE FERRO GALVANIZADO, DE 4"""	123597	12412	both	91
PO DE PEDRA (POSTO PEDREIRA/FORNECEDOR, SEM FRETE)	123613	4741	both	-1
POCEIRO / ESCAVADOR DE VALAS E TUBULOES (MENSALISTA)	123615	41091	both	-1
POLIDORA DE PISO (POLITRIZ) ELETRICA, MOTOR MONOFASICO DE 4 HP, PESO DE 100 KG, DIAMETRO DO TRABALHO DE 450 MM	123616	13954	both	7
POLIESTIRENO EXPANDIDO/EPS (ISOPOR), PEROLAS, PARA CONCRETO LEVE	123617	3411	both	-1
POLIESTIRENO EXPANDIDO/EPS (ISOPOR), TIPO 2F, BLOCO	123618	39995	both	83
POLIESTIRENO EXPANDIDO/EPS (ISOPOR), TIPO 2F, PLACA, ISOLAMENTO TERMOACUSTICO, E = 10 MM, 1000 X 500 MM	123619	11615	both	83
POLIESTIRENO EXPANDIDO/EPS (ISOPOR), TIPO 2F, PLACA, ISOLAMENTO TERMOACUSTICO, E = 20 MM, 1000 X 500 MM	123620	3408	both	83
POLIESTIRENO EXPANDIDO/EPS (ISOPOR), TIPO 2F, PLACA, ISOLAMENTO TERMOACUSTICO, E = 50 MM, 1000 X 500 MM	123621	3409	both	83
POLVORA NEGRA	123622	11427	both	0
PONTALETE *7,5 X 7,5* CM EM PINUS, MISTA OU EQUIVALENTE DA REGIAO - BRUTA	123623	4491	both	3
"PONTEIRO DE ACO, LISO, REDONDO, 3/4"" X 10"""	152350	45238	both	50
PORCA OLHAL EM ACO GALVANIZADO, ESPESSURA 16MM, ABERTURA 21MM	123627	12362	both	-1
PORCA OLHAL M 16, EM ACO GALVANIZADO, DIAMETRO = 16 MM	123628	421	both	-1
"PORCA ZINCADA, QUADRADA, DIAMETRO 3/8"""	123630	4341	both	1
"PORCA ZINCADA, QUADRADA, DIAMETRO 5/8"""	123631	4337	both	1
"PORCA ZINCADA, SEXTAVADA, DIAMETRO 1"""	123634	11971	both	1
"PORCA ZINCADA, SEXTAVADA, DIAMETRO 1/2"""	123632	4339	both	1
"PORCA ZINCADA, SEXTAVADA, DIAMETRO 1/4"""	123633	39997	both	1
"PORCA ZINCADA, SEXTAVADA, DIAMETRO 3/8"""	123635	4342	both	1
"PORCA ZINCADA, SEXTAVADA, DIAMETRO 5/16"""	123636	4330	both	1
"PORCA ZINCADA, SEXTAVADA, DIAMETRO 5/8"""	123637	4340	both	1
"PORTA CADEADO EM ACO GALVANIZADO, COMPRIMENTO DE 3 1/2"""	123638	5088	both	94
PORTA DE ABRIR / GIRO, DE MADEIRA FOLHA MEDIA (NBR 15930) DE 1000 X 2100 MM, DE 35 MM A 40 MM DE ESPESSURA, NUCLEO SEMI-SOLIDO (SARRAFEADO), CAPA LISA EM HDF, ACABAMENTO EM LAMINADO NATURAL PARA VERNIZ	123640	4989	both	41
PORTA DE ABRIR / GIRO, DE MADEIRA FOLHA MEDIA (NBR 15930) DE 1000 X 2100 MM, DE 35 MM A 40 MM DE ESPESSURA, NUCLEO SEMI-SOLIDO (SARRAFEADO), CAPA LISA EM HDF, ACABAMENTO EM PRIMER PARA PINTURA	123641	4982	both	41
PORTA DE ABRIR / GIRO, DE MADEIRA FOLHA MEDIA (NBR 15930) DE 700 X 2100 MM, DE 35 MM A 40 MM DE ESPESSURA, NUCLEO SEMI-SOLIDO (SARRAFEADO), CAPA FRISADA EM HDF, ACABAMENTO MELAMINICO EM PADRAO MADEIRA	123642	4962	both	41
PORTA DE ABRIR / GIRO, DE MADEIRA FOLHA MEDIA (NBR 15930) DE 700 X 2100 MM, DE 35 MM A 40 MM DE ESPESSURA, NUCLEO SEMI-SOLIDO (SARRAFEADO), CAPA LISA EM HDF, ACABAMENTO EM LAMINADO NATURAL PARA VERNIZ	123643	4981	both	41
PORTA DE ABRIR / GIRO, DE MADEIRA FOLHA MEDIA (NBR 15930) DE 800 X 2100 MM, DE 35 MM A 40 MM DE ESPESSURA, NUCLEO SEMI-SOLIDO (SARRAFEADO), CAPA FRISADA EM HDF, ACABAMENTO MELAMINICO EM PADRAO MADEIRA	123644	4964	both	41
PORTA DE ABRIR / GIRO, DE MADEIRA FOLHA MEDIA (NBR 15930) DE 800 X 2100 MM, DE 35 MM A 40 MM DE ESPESSURA, NUCLEO SEMI-SOLIDO (SARRAFEADO), CAPA LISA EM HDF, ACABAMENTO EM LAMINADO NATURAL PARA VERNIZ	123645	4992	both	41
PORTA DE ABRIR / GIRO, DE MADEIRA FOLHA MEDIA (NBR 15930) DE 900 X 2100 MM, DE 35 MM A 40 MM DE ESPESSURA, NUCLEO SEMI-SOLIDO (SARRAFEADO), CAPA LISA EM HDF, ACABAMENTO EM LAMINADO NATURAL PARA VERNIZ	123646	4987	both	41
PORTA DE ABRIR EM ALUMINIO COM LAMBRI HORIZONTAL/LAMINADA, ACABAMENTO ANODIZADO NATURAL, SEM GUARNICAO/ALIZAR/VISTA	123650	4914	both	13
PORTA DE ABRIR EM ALUMINIO TIPO VENEZIANA, ACABAMENTO ANODIZADO NATURAL, SEM GUARNICAO/ALIZAR/VISTA	123651	4917	both	13
PORTA DE CORRER EM ALUMINIO, DUAS FOLHAS MOVEIS COM VIDRO, FECHADURA E PUXADOR EMBUTIDO, ACABAMENTO ANODIZADO NATURAL, SEM GUARNICAO/ALIZAR/VISTA	123654	4922	both	13
PORTA DE ENROLAR MANUAL COMPLETA, ARTICULADA RAIADA LARGA, EM ACO GALVANIZADO NATURAL, CHAPA NUMERO 24 (SEM INSTALACAO)	123655	4911	both	-1
PORTA DE ENROLAR MANUAL COMPLETA, PERFIL MEIA CANA CEGA, EM ACO GALVANIZADO NATURAL, CHAPA NUMERO 24 (SEM INSTALACAO)	123657	4910	both	-1
PORTA DE ENROLAR MANUAL COMPLETA, PERFIL MEIA CANA VAZADA TIJOLINHO, EM ACO GALVANIZADO NATURAL, CHAPA NUMERO 24 (SEM INSTALACAO)	123658	4943	both	-1
PORTA DE MADEIRA QUADRICULADA PARA VIDRO, DE CORRER (EUCALIPTO OU EQUIVALENTE REGIONAL), E = *3,5* CM	123659	5002	both	24
PORTA DE MADEIRA TIPO VENEZIANA (EUCALIPTO OU EQUIVALENTE REGIONAL), E = *3,5* CM	123660	4977	both	24
PORTA DE MADEIRA, FOLHA LEVE (NBR 15930) DE 600 X 2100 MM, DE 35 MM A 40 MM DE ESPESSURA, NUCLEO COLMEIA, CAPA LISA EM HDF, ACABAMENTO EM PRIMER PARA PINTURA	123664	11364	both	61
PORTA DE MADEIRA, FOLHA LEVE (NBR 15930) DE 700 X 2100 MM, DE 35 MM A 40 MM DE ESPESSURA, NUCLEO COLMEIA, CAPA LISA EM HDF, ACABAMENTO EM PRIMER PARA PINTURA	123665	11365	both	61
PORTA DE MADEIRA, FOLHA LEVE (NBR 15930) DE 800 X 2100 MM, DE 35 MM A 40 MM DE ESPESSURA, NUCLEO COLMEIA, CAPA LISA EM HDF, ACABAMENTO EM PRIMER PARA PINTURA	123666	11366	both	61
PORTA DE MADEIRA, FOLHA LEVE (NBR 15930), DE 600 X 2100 MM, E = 35 MM, NUCLEO COLMEIA, CAPA LISA EM HDF, ACABAMENTO MELAMINICO EM PADRAO MADEIRA	123667	43777	both	61
PORTA DE MADEIRA, FOLHA MEDIA (NBR 15930) DE 600 X 2100 MM, DE 35 MM A 40 MM DE ESPESSURA, NUCLEO SEMI-SOLIDO (SARRAFEADO), CAPA FRISADA EM HDF, ACABAMENTO MELAMINICO EM PADRAO MADEIRA	123668	20322	both	41
PORTA DE MADEIRA, FOLHA MEDIA (NBR 15930) DE 600 X 2100 MM, DE 35 MM A 40 MM DE ESPESSURA, NUCLEO SEMI-SOLIDO (SARRAFEADO), CAPA LISA EM HDF, ACABAMENTO EM PRIMER PARA PINTURA	123669	10553	both	41
PORTA DE MADEIRA, FOLHA MEDIA (NBR 15930) DE 600 X 2100 MM, DE 35 MM A 40 MM DE ESPESSURA, NUCLEO SEMI-SOLIDO (SARRAFEADO), CAPA LISA EM HDF, ACABAMENTO LAMINADO NATURAL PARA VERNIZ	123670	5020	both	41
PORTA DE MADEIRA, FOLHA MEDIA (NBR 15930) DE 700 X 2100 MM, DE 35 MM A 40 MM DE ESPESSURA, NUCLEO SEMI-SOLIDO (SARRAFEADO), CAPA LISA EM HDF, ACABAMENTO EM PRIMER PARA PINTURA	123671	10554	both	41
PORTA DE MADEIRA, FOLHA MEDIA (NBR 15930) DE 800 X 2100 MM, DE 35 MM A 40 MM DE ESPESSURA, NUCLEO SEMI-SOLIDO (SARRAFEADO), CAPA LISA EM HDF, ACABAMENTO EM PRIMER PARA PINTURA	123672	10555	both	41
PORTA DE MADEIRA, FOLHA MEDIA (NBR 15930) DE 900 X 2100 MM, DE 35 MM A 40 MM DE ESPESSURA, NUCLEO SEMI-SOLIDO (SARRAFEADO), CAPA LISA EM HDF, ACABAMENTO EM PRIMER PARA PINTURA	123673	10556	both	41
PORTA DE MADEIRA, FOLHA PESADA (NBR 15930) DE 800 X 2100 MM, DE 40 MM A 45 MM DE ESPESSURA, NUCLEO SOLIDO, CAPA LISA EM HDF, ACABAMENTO EM LAMINADO NATURAL PARA VERNIZ	123674	39502	both	61
PORTA DE MADEIRA, FOLHA PESADA (NBR 15930) DE 800 X 2100 MM, DE 40 MM A 45 MM DE ESPESSURA, NUCLEO SOLIDO, CAPA LISA EM HDF, ACABAMENTO EM PRIMER PARA PINTURA	123675	39504	both	61
PORTA DE MADEIRA, FOLHA PESADA (NBR 15930) DE 900 X 2100 MM, DE 40 MM A 45 MM DE ESPESSURA, NUCLEO SOLIDO, CAPA LISA EM HDF, ACABAMENTO EM LAMINADO NATURAL PARA VERNIZ	123676	39503	both	61
PORTA DE MADEIRA, FOLHA PESADA (NBR 15930) DE 900 X 2100 MM, DE 40 MM A 45 MM DE ESPESSURA, NUCLEO SOLIDO, CAPA LISA EM HDF, ACABAMENTO EM PRIMER PARA PINTURA	123677	39505	both	61
PORTA DE MADEIRA-DE-LEI QUADRICULADA PARA VIDRO, DE CORRER (ANGELIM OU EQUIVALENTE REGIONAL), E = *3,5* CM	123661	5028	both	24
PORTA DE MADEIRA-DE-LEI TIPO VENEZIANA (ANGELIM OU EQUIVALENTE REGIONAL), E = *3,5* CM	123663	4969	both	24
PORTA DENTE PARA FRESADORA	123678	44471	both	-1
PORTA TOALHA BANHO EM METAL CROMADO, TIPO BARRA	123680	21102	both	25
PORTA TOALHA ROSTO EM METAL CROMADO, TIPO ARGOLA	123681	21101	both	25
PORTA VIDRO TEMPERADO INCOLOR, 2 FOLHAS DE CORRER, E = 10 MM (SEM FERRAGENS E SEM COLOCACAO)	123682	34713	both	-1
PORTAO DE CORRER EM CHAPA TIPO PAINEL LAMBRIL QUADRADO, COM PORTA SOCIAL COMPLETA INCLUIDA, COM REQUADRO, ACABAMENTO NATURAL, COM TRILHOS E ROLDANAS	123686	37561	both	6
"PORTAO DE CORRER EM GRADIL FIXO DE BARRA DE FERRO CHATA DE 3 X 1/4"" NA VERTICAL, SEM REQUADRO, ACABAMENTO NATURAL, COM TRILHOS E ROLDANAS"	123687	37562	both	6
POSTE CONICO CONTINUO EM ACO GALVANIZADO, CURVO, BRACO DUPLO, FLANGEADO, H = 9 M, DIAMETRO INFERIOR = *135* MM	123689	14163	both	-1
POSTE CONICO CONTINUO EM ACO GALVANIZADO, CURVO, BRACO SIMPLES, ENGASTADO, H = 9 M, DIAMETRO INFERIOR = *135* MM	123690	5051	both	-1
POSTE CONICO CONTINUO EM ACO GALVANIZADO, CURVO, BRACO SIMPLES, FLANGEADO, H = 7 M, DIAMETRO INFERIOR = *125* MM	123692	5052	both	-1
POSTE CONICO CONTINUO EM ACO GALVANIZADO, CURVO, BRACO SIMPLES, FLANGEADO, H = 9 M, DIAMETRO INFERIOR = *135* MM	123691	14162	both	-1
POSTE CONICO CONTINUO EM ACO GALVANIZADO, RETO, ENGASTADO, H = 7 M, DIAMETRO INFERIOR = *125* MM	123693	14166	both	-1
POSTE CONICO CONTINUO EM ACO GALVANIZADO, RETO, ENGASTADO, H = 9 M, DIAMETRO INFERIOR = *145* MM	123694	14165	both	-1
POSTE CONICO CONTINUO EM ACO GALVANIZADO, RETO, FLANGEADO, H = 3 M, DIAMETRO INFERIOR = *95* MM	123695	5050	both	-1
POSTE DECORATIVO PARA JARDIM EM ACO TUBULAR, SEM LUMINARIA, H = *2,5* M	123710	12388	both	23
POSTE ROLICO DE MADEIRA TRATADA, D = 20 A 25 CM, H = 12,00 M, EM EUCALIPTO OU EQUIVALENTE DA REGIAO	123713	2731	both	17
PREGO DE ACO POLIDO COM CABECA 10 X 10 (7/8 X 17)	123724	5065	both	102
PREGO DE ACO POLIDO COM CABECA 10 X 11 (1 X 17)	123725	5072	both	102
PREGO DE ACO POLIDO COM CABECA 12 X 12	123726	5066	both	102
PREGO DE ACO POLIDO COM CABECA 14 X 18 (1 1/2 X 14)	123727	5063	both	102
PREGO DE ACO POLIDO COM CABECA 15 X 15 (1 1/4 X 13)	123728	20247	both	102
PREGO DE ACO POLIDO COM CABECA 15 X 18 (1 1/2 X 13)	123729	5074	both	102
PREGO DE ACO POLIDO COM CABECA 16 X 24 (2 1/4 X 12)	123730	5067	both	102
PREGO DE ACO POLIDO COM CABECA 16 X 27 (2 1/2 X 12)	123731	5078	both	102
PREGO DE ACO POLIDO COM CABECA 17 X 21 (2 X 11)	123732	5068	both	102
PREGO DE ACO POLIDO COM CABECA 17 X 24 (2 1/4 X 11)	123733	5073	both	102
PREGO DE ACO POLIDO COM CABECA 17 X 27 (2 1/2 X 11)	123734	5069	both	102
PREGO DE ACO POLIDO COM CABECA 17 X 30 (2 3/4 X 11)	123735	5070	both	102
PREGO DE ACO POLIDO COM CABECA 18 X 24 (2 1/4 X 10)	123736	5071	both	102
PREGO DE ACO POLIDO COM CABECA 18 X 27 (2 1/2 X 10)	123737	5061	both	102
PREGO DE ACO POLIDO COM CABECA 18 X 30 (2 3/4 X 10)	123738	5075	both	102
PREGO DE ACO POLIDO COM CABECA 19 X 33 (3 X 9)	123740	5062	both	102
PREGO DE ACO POLIDO COM CABECA 19 X 36 (3 1/4 X 9)	123739	39027	both	102
PREGO DE ACO POLIDO COM CABECA 22 X 48 (4 1/4 X 5)	123741	40568	both	102
PREGO DE ACO POLIDO COM CABECA DUPLA 17 X 27 (2 1/2 X 11)	123723	40304	both	102
PREGO DE ACO POLIDO SEM CABECA 15 X 15 (1 1/4 X 13)	123742	39026	both	102
PRESSAO DE PERNAS TRIPLO, EM TUBO DE ACO CARBONO, PINTURA NO PROCESSO ELETROSTATICO - EQUIPAMENTO DE GINASTICA PARA ACADEMIA AO AR LIVRE / ACADEMIA DA TERCEIRA IDADE - ATI	123743	42431	both	-1
PRIMER PARA MANTA ASFALTICA A BASE DE ASFALTO MODIFICADO DILUIDO EM SOLVENTE, APLICACAO A FRIO	123745	511	both	-1
PROJETOR DE ARGAMASSA, CAPACIDADE DE PROJECAO 1,5 M3/H, ALCANCE DA PROJECAO 30 ATE 60 M, MOTOR ELETRICO TRIFASICO	123746	37540	both	7
PROJETOR DE ARGAMASSA, CAPACIDADE DE PROJECAO 2,0 M3/H, ALCANCE DA PROJECAO ATE 50 M, MOTOR ELETRICO TRIFASICO	123747	37548	both	7
PROTETOR AUDITIVO TIPO CONCHA COM ABAFADOR DE RUIDOS, ATENUACAO ACIMA DE 22 DB	123754	36143	both	-1
PROTETOR AUDITIVO TIPO PLUG DE INSERCAO COM CORDAO, ATENUACAO SUPERIOR A 15 DB	123755	36142	both	-1
PROTETOR FACIAL ARCO ELETRICO, COM QUEIXEIRA E LENTE EM POLICARBONATO, CAPACETE INCLUIDO	152290	45227	both	-1
PROTETOR FACIAL DE POLICARBONATO, 200 MM X *390* MM, COM COROA E CARNEIRA	152291	45209	both	14
PROTETOR SOLAR FPS 30, EMBALAGEM 2 LITROS	123756	36146	both	-1
"PROTETOR/PONTEIRA PLASTICA PARA PONTA DE VERGALHAO DE ATE 1"", TIPO PROTETOR DE ESPERA"	123757	39015	both	-1
PULSADOR CAMPAINHA 10A, 250V (APENAS MODULO)	123760	38116	both	39
"PULSADOR CAMPAINHA 10A, 250V, CONJUNTO MONTADO PARA EMBUTIR 4"" X 2"" (PLACA + SUPORTE + MODULO)"	123761	38066	both	39
PULSADOR MINUTERIA 10A, 250V (APENAS MODULO)	123762	38117	both	39
"PULSADOR MINUTERIA 10A, 250V, CONJUNTO MONTADO PARA EMBUTIR 4"" X 2"" (PLACA + SUPORTE + MODULO)"	123763	38067	both	39
"PUNHO PARA PERFURATRIZ DE ESTEIRA T38, D = 1 1/2"" (38 MM), C = 380 MM"	152351	44313	both	17
PUXADOR DE EMBUTIR TIPO CONCHA, COM FURO PARA CHAVE, EM LATAO CROMADO, COMPRIMENTO DE APROX *100* MM E LARGURA DE APROX *40* MM	123764	11522	both	51
PUXADOR TIPO ALCA, EM ZAMAC CROMADO, COM COMPRIMENTO DE APROX 150 MM, COM ROSETA PARA PORTAS DE MADEIRAS, INCLUINDO PARAFUSOS	123765	43600	both	6
PUXADOR TIPO ALCA, EM ZAMAC CROMADO, COM ROSETAS, COMPRIMENTO DE APROX *100* MM, PARA PORTAS E JANELAS DE MADEIRA, INCLUINDO PARAFUSOS	123766	5080	both	6
"PUXADOR TUBULAR RETO DUPLO, EM ALUMINIO CROMADO, COMPRIMENTO DE APROX 400 MM E DIAMETRO DE 25 MM (1"")"	123767	38168	both	-1
PUXADOR TUBULAR RETO SIMPLES, EM ALUMINIO CROMADO, COM COMPRIMENTO DE APROX 400 MM E DIAMETRO DE 25 MM	123768	43601	both	-1
QUADRO DE DISTRIBUICAO COM BARRAMENTO TRIFASICO, DE EMBUTIR, EM CHAPA DE ACO GALVANIZADO, PARA 12 DISJUNTORES DIN, 100 A	123769	13393	both	51
QUADRO DE DISTRIBUICAO COM BARRAMENTO TRIFASICO, DE EMBUTIR, EM CHAPA DE ACO GALVANIZADO, PARA 24 DISJUNTORES DIN, 100 A	123771	12039	both	51
QUADRO DE DISTRIBUICAO COM BARRAMENTO TRIFASICO, DE EMBUTIR, EM CHAPA DE ACO GALVANIZADO, PARA 28 DISJUNTORES DIN, 100 A	123772	13396	both	51
QUADRO DE DISTRIBUICAO COM BARRAMENTO TRIFASICO, DE EMBUTIR, EM CHAPA DE ACO GALVANIZADO, PARA 30 DISJUNTORES DIN, 150 A	123773	12041	both	51
QUADRO DE DISTRIBUICAO COM BARRAMENTO TRIFASICO, DE EMBUTIR, EM CHAPA DE ACO GALVANIZADO, PARA 30 DISJUNTORES DIN, 225 A	123774	12043	both	51
QUADRO DE DISTRIBUICAO COM BARRAMENTO TRIFASICO, DE EMBUTIR, EM CHAPA DE ACO GALVANIZADO, PARA 36 DISJUNTORES DIN, 100 A	123775	39762	both	51
QUADRO DE DISTRIBUICAO COM BARRAMENTO TRIFASICO, DE EMBUTIR, EM CHAPA DE ACO GALVANIZADO, PARA 40 DISJUNTORES DIN, 100 A	123776	12042	both	51
QUADRO DE DISTRIBUICAO COM BARRAMENTO TRIFASICO, DE EMBUTIR, EM CHAPA DE ACO GALVANIZADO, PARA 48 DISJUNTORES DIN, 100 A	123777	39763	both	51
QUADRO DE DISTRIBUICAO COM BARRAMENTO TRIFASICO, DE SOBREPOR, EM CHAPA DE ACO GALVANIZADO, PARA *42* DISJUNTORES DIN, 100 A	123778	39760	both	51
QUADRO DE DISTRIBUICAO COM BARRAMENTO TRIFASICO, DE SOBREPOR, EM CHAPA DE ACO GALVANIZADO, PARA 12 DISJUNTORES DIN, 100 A	123779	39756	both	51
QUADRO DE DISTRIBUICAO COM BARRAMENTO TRIFASICO, DE SOBREPOR, EM CHAPA DE ACO GALVANIZADO, PARA 18 DISJUNTORES DIN, 100 A	123780	12038	both	51
QUADRO DE DISTRIBUICAO COM BARRAMENTO TRIFASICO, DE SOBREPOR, EM CHAPA DE ACO GALVANIZADO, PARA 28 DISJUNTORES DIN, 100 A	123781	39757	both	51
QUADRO DE DISTRIBUICAO COM BARRAMENTO TRIFASICO, DE SOBREPOR, EM CHAPA DE ACO GALVANIZADO, PARA 30 DISJUNTORES DIN, 100 A	123782	39758	both	51
QUADRO DE DISTRIBUICAO COM BARRAMENTO TRIFASICO, DE SOBREPOR, EM CHAPA DE ACO GALVANIZADO, PARA 36 DISJUNTORES DIN, 100 A	123783	39759	both	51
