codigo	descricao
121523	"CRUZETA DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4"""
121524	"CRUZETA DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1/2"""
121525	"CRUZETA DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1"""
121526	"CRUZETA DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2 1/2"""
121527	"CRUZETA DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2"""
121528	"CRUZETA DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3/4"""
121529	"CRUZETA DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3"""
121530	CRUZETA DE MADEIRA TRATADA, *90 X 115 X 2400* MM, EM EUCALIPTO OU EQUIVALENTE DA REGIAO
121531	"CUBA ACO INOX (AISI 304) DE EMBUTIR COM VALVULA DE 3 1/2 "", DE *56 X 33 X 12* CM"
121532	"CUBA ACO INOX (AISI 304) DE EMBUTIR COM VALVULA 3 1/2 "", DE *40 X 34 X 12* CM"
121533	"CUBA ACO INOX (AISI 304) DE EMBUTIR COM VALVULA 3 1/2 "", DE *46 X 30 X 12* CM"
121534	CUMEEIRA ARTICULADA (ABA INFERIOR) PARA TELHA ONDULADA DE FIBROCIMENTO E = 4 MM, ABA *330* MM, COMPRIMENTO 500 MM (SEM AMIANTO)
121535	CUMEEIRA ARTICULADA (ABA INTERNA INFERIOR OU EXTERNA SUPERIOR) PARA TELHA ESTRUTURAL DE FIBROCIMENTO, 1 ABA, E = 6 MM (SEM AMIANTO)
121536	CUMEEIRA ARTICULADA (ABA SUPERIOR) PARA TELHA ONDULADA DE FIBROCIMENTO E = 4 MM, ABA *330* MM, COMPRIMENTO 500 MM (SEM AMIANTO)
121537	CUMEEIRA ARTICULADA (PAR) PARA TELHA ONDULADA DE FIBROCIMENTO, E = 6 MM, ABA 350 MM, COMPRIMENTO 1100 MM (SEM AMIANTO)
121538	CUMEEIRA NORMAL PARA TELHA ESTRUTURAL DE FIBROCIMENTO 1 ABA, E = 6 MM, COMPRIMENTO 608 MM (SEM AMIANTO)
121539	CUMEEIRA NORMAL PARA TELHA ESTRUTURAL DE FIBROCIMENTO 2 ABAS, E = 6 MM, DE 1050 X 935 MM (SEM AMIANTO)
121540	CUMEEIRA NORMAL PARA TELHA ONDULADA DE FIBROCIMENTO, E = 6 MM, ABA 300 MM, COMPRIMENTO 1100 MM (SEM AMIANTO)
121541	CUMEEIRA PARA TELHA CERAMICA, COMPRIMENTO DE *41* CM, RENDIMENTO DE *3* TELHAS/M
121542	CUMEEIRA PARA TELHA DE CONCRETO, PARA 2 AGUAS DE TELHADO, COR CINZA, RENDIMENTO DE *3* TELHAS/M
121543	CUMEEIRA SHED PARA TELHA ONDULADA DE FIBROCIMENTO, E = 6 MM, ABA 280 MM, COMPRIMENTO 1100 MM (SEM AMIANTO)
121544	CUMEEIRA UNIVERSAL PARA TELHA ONDULADA DE FIBROCIMENTO, E = 6 MM, ABA 210 MM, COMPRIMENTO 1100 MM (SEM AMIANTO)
121545	CURVA CPVC, 90 GRAUS, SOLDAVEL, 22 MM, PARA AGUA QUENTE
121546	CURVA CPVC, 90 GRAUS, SOLDAVEL, 28 MM, PARA AGUA QUENTE
121547	CURVA CPVC, 90 GRAUS, SOLDAVEL,15 MM, PARA AGUA QUENTE
121548	CURVA CURTA PVC, PB, JE, 45 GRAUS, DN 100 MM, PARA REDE COLETORA ESGOTO (NBR 10569)
121549	CURVA CURTA PVC, PB, JE, 90 GRAUS, DN 100 MM, PARA REDE COLETORA ESGOTO (NBR 10569)
121550	CURVA DE PVC 45 GRAUS, SOLDAVEL, 110 MM, PARA AGUA FRIA PREDIAL (NBR 5648)
121551	CURVA DE PVC 45 GRAUS, SOLDAVEL, 20 MM, PARA AGUA FRIA PREDIAL (NBR 5648)
121552	CURVA DE PVC 45 GRAUS, SOLDAVEL, 25 MM, PARA AGUA FRIA PREDIAL (NBR 5648)
121553	CURVA DE PVC 45 GRAUS, SOLDAVEL, 32 MM, PARA AGUA FRIA PREDIAL (NBR 5648)
121554	CURVA DE PVC 45 GRAUS, SOLDAVEL, 40 MM, PARA AGUA FRIA PREDIAL (NBR 5648)
121555	CURVA DE PVC 45 GRAUS, SOLDAVEL, 50 MM, PARA AGUA FRIA PREDIAL (NBR 5648)
121556	CURVA DE PVC 45 GRAUS, SOLDAVEL, 60 MM, PARA AGUA FRIA PREDIAL (NBR 5648)
121557	CURVA DE PVC 45 GRAUS, SOLDAVEL, 75 MM, PARA AGUA FRIA PREDIAL (NBR 5648)
121558	CURVA DE PVC 45 GRAUS, SOLDAVEL, 85 MM, PARA AGUA FRIA PREDIAL (NBR 5648)
121559	CURVA DE PVC 90 GRAUS, SOLDAVEL, 110 MM, PARA AGUA FRIA PREDIAL (NBR 5648)
121560	CURVA DE PVC 90 GRAUS, SOLDAVEL, 20 MM, PARA AGUA FRIA PREDIAL (NBR 5648)
121561	CURVA DE PVC 90 GRAUS, SOLDAVEL, 25 MM, PARA AGUA FRIA PREDIAL (NBR 5648)
121562	CURVA DE PVC 90 GRAUS, SOLDAVEL, 32 MM, PARA AGUA FRIA PREDIAL (NBR 5648)
121563	CURVA DE PVC 90 GRAUS, SOLDAVEL, 40 MM, PARA AGUA FRIA PREDIAL (NBR 5648)
121564	CURVA DE PVC 90 GRAUS, SOLDAVEL, 50 MM, PARA AGUA FRIA PREDIAL (NBR 5648)
121565	CURVA DE PVC 90 GRAUS, SOLDAVEL, 60 MM, PARA AGUA FRIA PREDIAL (NBR 5648)
121566	CURVA DE PVC 90 GRAUS, SOLDAVEL, 75 MM, PARA AGUA FRIA PREDIAL (NBR 5648)
121567	CURVA DE PVC 90 GRAUS, SOLDAVEL, 85 MM, PARA AGUA FRIA PREDIAL (NBR 5648)
121568	CURVA DE PVC, 45 GRAUS, SERIE R, DN 100 MM, PARA ESGOTO OU AGUAS PLUVIAIS PREDIAIS
121569	CURVA DE PVC, 90 GRAUS, SERIE R, DN 100 MM, PARA ESGOTO OU AGUAS PLUVIAIS PREDIAIS
121570	CURVA DE PVC, 90 GRAUS, SERIE R, DN 50 MM, PARA ESGOTO OU AGUAS PLUVIAIS PREDIAIS
121571	CURVA DE PVC, 90 GRAUS, SERIE R, DN 75 MM, PARA ESGOTO OU AGUAS PLUVIAIS PREDIAIS
121572	CURVA DE TRANSPOSICAO BRONZE/LATAO (REF 736) SEM ANEL DE SOLDA, BOLSA X BOLSA, 15 MM
121573	CURVA DE TRANSPOSICAO BRONZE/LATAO (REF 736) SEM ANEL DE SOLDA, BOLSA X BOLSA, 22 MM
121574	CURVA DE TRANSPOSICAO BRONZE/LATAO (REF 736) SEM ANEL DE SOLDA, BOLSA X BOLSA, 28 MM
121575	CURVA DE TRANSPOSICAO, CPVC, SOLDAVEL, 15 MM
121576	CURVA DE TRANSPOSICAO, CPVC, SOLDAVEL, 22 MM
121577	CURVA DE TRANSPOSICAO, PVC SOLDAVEL, 20 MM, PARA AGUA FRIA PREDIAL
121578	CURVA DE TRANSPOSICAO, PVC, SOLDAVEL, 25 MM, PARA AGUA FRIA PREDIAL
121579	CURVA DE TRANSPOSICAO, PVC, SOLDAVEL, 32 MM, PARA AGUA FRIA PREDIAL
121580	CURVA LONGA PVC, PB, JE, 45 GRAUS, DN 100 MM, PARA REDE COLETORA ESGOTO (NBR 10569)
121581	CURVA LONGA PVC, PB, JE, 45 GRAUS, DN 150 MM, PARA REDE COLETORA ESGOTO (NBR 10569)
121582	CURVA LONGA PVC, PB, JE, 90 GRAUS, DN 100 MM, PARA REDE COLETORA ESGOTO (NBR 10569)
121583	CURVA LONGA PVC, PB, JE, 90 GRAUS, DN 150 MM, PARA REDE COLETORA ESGOTO (NBR 10569)
121584	CURVA PPR 90 GRAUS, DN 20 MM, PARA AGUA QUENTE PREDIAL
121585	CURVA PPR 90 GRAUS, DN 25 MM, PARA AGUA QUENTE PREDIAL
121586	CURVA PVC CURTA 90 G, DN 50 MM, PARA ESGOTO PREDIAL
121587	CURVA PVC CURTA 90 GRAUS, DN 40 MM, PARA ESGOTO PREDIAL
121588	CURVA PVC CURTA 90 GRAUS, DN 75 MM, PARA ESGOTO PREDIAL
121589	CURVA PVC CURTA 90 GRAUS, 100 MM, PARA ESGOTO PREDIAL
121590	CURVA PVC LEVE, 90 GRAUS, COM PONTA E BOLSA LISA, DN 150 MM
121591	CURVA PVC LEVE, 90 GRAUS, COM PONTA E BOLSA LISA, DN 250 MM
121592	CURVA PVC LEVE, 90 GRAUS, COM PONTA E BOLSA LISA, DN 300 MM
121593	CURVA PVC LONGA 45 GRAUS, 100 MM, PARA ESGOTO PREDIAL
121594	CURVA PVC LONGA 45G, DN 50 MM, PARA ESGOTO PREDIAL
121595	CURVA PVC LONGA 45G, DN 75 MM, PARA ESGOTO PREDIAL
121596	CURVA PVC LONGA 90 GRAUS, 100 MM, PARA ESGOTO PREDIAL
121597	CURVA PVC LONGA 90 GRAUS, 40 MM, PARA ESGOTO PREDIAL
121598	CURVA PVC LONGA 90 GRAUS, 50 MM, PARA ESGOTO PREDIAL
121599	CURVA PVC LONGA 90 GRAUS, 75 MM, PARA ESGOTO PREDIAL
121600	CURVA PVC PBA, JE, PB, 22 GRAUS, DN 100 / DE 110 MM, PARA REDE AGUA (NBR 10351)
121601	CURVA PVC PBA, JE, PB, 22 GRAUS, DN 50 / DE 60 MM, PARA REDE AGUA (NBR 10351)
121602	CURVA PVC PBA, JE, PB, 22 GRAUS, DN 75 / DE 85 MM, PARA REDE AGUA (NBR 10351)
121603	CURVA PVC PBA, JE, PB, 45 GRAUS, DN 100 / DE 110 MM, PARA REDE AGUA (NBR 10351)
121604	CURVA PVC PBA, JE, PB, 45 GRAUS, DN 50 / DE 60 MM, PARA REDE AGUA (NBR 10351)
121605	CURVA PVC PBA, JE, PB, 45 GRAUS, DN 75 / DE 85 MM, PARA REDE AGUA (NBR 10351)
121606	CURVA PVC PBA, JE, PB, 90 GRAUS, DN 100 / DE 110 MM, PARA REDE AGUA (NBR 10351)
121607	CURVA PVC PBA, JE, PB, 90 GRAUS, DN 50 / DE 60 MM, PARA REDE AGUA (NBR 10351)
121608	CURVA PVC PBA, JE, PB, 90 GRAUS, DN 75 / DE 85 MM, PARA REDE AGUA (NBR 10351)
121609	"CURVA PVC 90 GRAUS, ROSCAVEL, 1 1/2"", AGUA FRIA PREDIAL"
121610	"CURVA PVC 90 GRAUS, ROSCAVEL, 1 1/4"", AGUA FRIA PREDIAL"
121611	"CURVA PVC 90 GRAUS, ROSCAVEL, 1/2"", AGUA FRIA PREDIAL"
121612	"CURVA PVC 90 GRAUS, ROSCAVEL, 1"", AGUA FRIA PREDIAL"
121613	"CURVA PVC 90 GRAUS, ROSCAVEL, 2"", AGUA FRIA PREDIAL"
121614	"CURVA PVC 90 GRAUS, ROSCAVEL, 3/4"", AGUA FRIA PREDIAL"
121615	CURVA PVC, BB, JE, 45 GRAUS, DN 200 MM, PARA TUBO CORRUGADO E/OU LISO, REDE COLETORA ESGOTO (NBR 10569)
121616	CURVA PVC, BB, JE, 45 GRAUS, DN 250 MM, PARA TUBO CORRUGADO E/OU LISO, REDE COLETORA ESGOTO (NBR 10569)
121617	CURVA PVC, BB, JE, 90 GRAUS, DN 200 MM, PARA TUBO CORRUGADO E/OU LISO, REDE COLETORA ESGOTO (NBR 10569)
121618	CURVA PVC, BB, JE, 90 GRAUS, DN 250 MM, PARA TUBO CORRUGADO E/OU LISO, REDE COLETORA ESGOTO (NBR 10569)
121619	CURVA PVC, SERIE R, 87.30 GRAUS, CURTA, 100 MM, PARA ESGOTO OU AGUAS PLUVIAIS PREDIAIS (PARA PE-DE-COLUNA)
121620	CURVA PVC, SERIE R, 87.30 GRAUS, CURTA, 150 MM, PARA ESGOTO OU AGUAS PLUVIAIS PREDIAIS (PARA PE-DE-COLUNA)
121621	CURVA PVC, SERIE R, 87.30 GRAUS, CURTA, 75 MM, PARA ESGOTO OU AGUAS PLUVIAIS PREDIAIS (PARA PE-DE-COLUNA)
121622	CURVA PVC, 45 GRAUS, CURTA, PB, DN 100 MM, PARA ESGOTO PREDIAL
121623	"CURVA 135 GRAUS, DE PVC RIGIDO ROSCAVEL, DE 1"", PARA ELETRODUTO"
121624	"CURVA 135 GRAUS, DE PVC RIGIDO ROSCAVEL, DE 3/4"", PARA ELETRODUTO"
121625	"CURVA 135 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 100 MM (4"")"
121626	"CURVA 135 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 15 MM (1/2"")"
121627	"CURVA 135 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 20 MM (3/4"")"
121628	"CURVA 135 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 25 MM (1"")"
121629	"CURVA 135 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 32 MM (1 1/4"")"
121630	"CURVA 135 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 40 MM (1 1/2"")"
121631	"CURVA 135 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 50 MM (2"")"
121632	"CURVA 135 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 65 MM (2 1/2"")"
121633	"CURVA 135 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 80 MM (3"")"
121634	"CURVA 180 GRAUS, DE PVC RIGIDO ROSCAVEL, DE 1 1/2"", PARA ELETRODUTO"
121635	"CURVA 180 GRAUS, DE PVC RIGIDO ROSCAVEL, DE 1 1/4"", PARA ELETRODUTO"
121636	"CURVA 180 GRAUS, DE PVC RIGIDO ROSCAVEL, DE 1/2"", PARA ELETRODUTO"
121637	"CURVA 180 GRAUS, DE PVC RIGIDO ROSCAVEL, DE 1"", PARA ELETRODUTO"
121638	"CURVA 180 GRAUS, DE PVC RIGIDO ROSCAVEL, DE 2"", PARA ELETRODUTO"
121639	"CURVA 180 GRAUS, DE PVC RIGIDO ROSCAVEL, DE 3/4"", PARA ELETRODUTO"
121640	CURVA 45 GRAUS DE COBRE (REF 606) SEM ANEL DE SOLDA, BOLSA X BOLSA, 15 MM
121641	CURVA 45 GRAUS DE COBRE (REF 606) SEM ANEL DE SOLDA, BOLSA X BOLSA, 22 MM
121642	CURVA 45 GRAUS DE COBRE (REF 606) SEM ANEL DE SOLDA, BOLSA X BOLSA, 28 MM
121643	CURVA 45 GRAUS DE COBRE (REF 606) SEM ANEL DE SOLDA, BOLSA X BOLSA, 35 MM
121644	CURVA 45 GRAUS DE COBRE (REF 606) SEM ANEL DE SOLDA, BOLSA X BOLSA, 42 MM
121645	CURVA 45 GRAUS DE COBRE (REF 606) SEM ANEL DE SOLDA, BOLSA X BOLSA, 54 MM
121646	CURVA 45 GRAUS DE COBRE (REF 606) SEM ANEL DE SOLDA, BOLSA X BOLSA, 66 MM
121647	"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 1 1/2"""
121648	"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 1 1/4"""
121649	"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 1/2"""
121650	"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 1"""
121651	"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 2 1/2"""
121652	"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 2"""
121653	"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 3/4"""
121654	"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 3"""
121655	"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 4"""
121656	"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1 1/2"""
121657	"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1 1/4"""
121658	"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1/2"""
121659	"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1"""
121660	"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 2 1/2"""
121661	"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 2"""
121662	"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 3/4"""
121663	"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 3"""
121664	"CURVA 45 GRAUS EM ACO CARBONO, SOLDAVEL, PRESSAO 3.000 LBS, DN 1 1/2"""
121665	"CURVA 45 GRAUS EM ACO CARBONO, SOLDAVEL, PRESSAO 3.000 LBS, DN 1 1/4"""
121666	"CURVA 45 GRAUS EM ACO CARBONO, SOLDAVEL, PRESSAO 3.000 LBS, DN 1/2"""
121667	"CURVA 45 GRAUS EM ACO CARBONO, SOLDAVEL, PRESSAO 3.000 LBS, DN 1"""
121668	"CURVA 45 GRAUS EM ACO CARBONO, SOLDAVEL, PRESSAO 3.000 LBS, DN 2 1/2"""
121669	"CURVA 45 GRAUS EM ACO CARBONO, SOLDAVEL, PRESSAO 3.000 LBS, DN 2"""
121670	"CURVA 45 GRAUS EM ACO CARBONO, SOLDAVEL, PRESSAO 3.000 LBS, DN 3/4"""
121671	"CURVA 45 GRAUS EM ACO CARBONO, SOLDAVEL, PRESSAO 3.000 LBS, DN 3"""
121672	"CURVA 45 GRAUS RANHURADA EM FERRO FUNDIDO, DN 50 MM (2"")"
121673	"CURVA 45 GRAUS RANHURADA EM FERRO FUNDIDO, DN 65 MM (2 1/2"")"
121674	"CURVA 45 GRAUS RANHURADA EM FERRO FUNDIDO, DN 80 MM (3"")"
121675	"CURVA 45 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 20 MM (3/4"")"
121676	"CURVA 45 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 25 MM (1"")"
121677	"CURVA 45 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 40 MM (1 1/2"")"
121678	"CURVA 90 GRAUS DE BARRA CHATA EM ALUMINIO 3/4 "" X 1/4 "" X 300 MM"
121679	"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 1 1/2"""
121680	"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 1 1/4"""
121681	"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 1/2"""
121682	"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 1"""
121683	"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 2 1/2"""
121684	"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 2"""
121685	"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 3/4"""
121686	"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 3"""
121687	"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 4"""
121688	"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1 1/2"""
121689	"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1 1/4"""
121690	"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1/2"""
121691	"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1"""
121692	"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 2 1/2"""
121693	"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 2"""
121694	"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 3/4"""
121695	"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 3"""
121696	"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 4"""
121697	"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 1 1/2"""
121698	"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 1 1/4"""
121699	"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 1/2"""
121700	"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 1"""
121701	"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 2 1/2"""
121702	"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 2"""
121703	"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 3/4"""
121704	"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 3"""
121705	"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 4"""
121706	"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 6"""
121707	"CURVA 90 GRAUS EM ACO CARBONO, RAIO CURTO, SOLDAVEL, PRESSAO 3.000 LBS, DN 1 1/2"""
121708	"CURVA 90 GRAUS EM ACO CARBONO, RAIO CURTO, SOLDAVEL, PRESSAO 3.000 LBS, DN 1 1/4"""
121709	"CURVA 90 GRAUS EM ACO CARBONO, RAIO CURTO, SOLDAVEL, PRESSAO 3.000 LBS, DN 1/2"""
121710	"CURVA 90 GRAUS EM ACO CARBONO, RAIO CURTO, SOLDAVEL, PRESSAO 3.000 LBS, DN 1"""
121711	"CURVA 90 GRAUS EM ACO CARBONO, RAIO CURTO, SOLDAVEL, PRESSAO 3.000 LBS, DN 2 1/2"""
121712	"CURVA 90 GRAUS EM ACO CARBONO, RAIO CURTO, SOLDAVEL, PRESSAO 3.000 LBS, DN 2"""
121713	"CURVA 90 GRAUS EM ACO CARBONO, RAIO CURTO, SOLDAVEL, PRESSAO 3.000 LBS, DN 3/4"""
121714	"CURVA 90 GRAUS EM ACO CARBONO, RAIO CURTO, SOLDAVEL, PRESSAO 3.000 LBS, DN 3"""
121715	"CURVA 90 GRAUS RANHURADA EM FERRO FUNDIDO, DN 50 MM (2"")"
121716	"CURVA 90 GRAUS RANHURADA EM FERRO FUNDIDO, DN 65 MM (2 1/2"")"
121717	"CURVA 90 GRAUS RANHURADA EM FERRO FUNDIDO, DN 80 MM (3"")"
121718	"CURVA 90 GRAUS, CURTA, DE PVC RIGIDO ROSCAVEL, DE 1/2"", PARA ELETRODUTO"
121719	"CURVA 90 GRAUS, CURTA, DE PVC RIGIDO ROSCAVEL, DE 1"", PARA ELETRODUTO"
121720	"CURVA 90 GRAUS, CURTA, DE PVC RIGIDO ROSCAVEL, DE 3/4"", PARA ELETRODUTO"
121721	"CURVA 90 GRAUS, LONGA, DE PVC RIGIDO ROSCAVEL, DE 1 1/2"", PARA ELETRODUTO"
121722	"CURVA 90 GRAUS, LONGA, DE PVC RIGIDO ROSCAVEL, DE 1 1/4"", PARA ELETRODUTO"
121723	"CURVA 90 GRAUS, LONGA, DE PVC RIGIDO ROSCAVEL, DE 1/2"", PARA ELETRODUTO"
121724	"CURVA 90 GRAUS, LONGA, DE PVC RIGIDO ROSCAVEL, DE 1"", PARA ELETRODUTO"
121725	"CURVA 90 GRAUS, LONGA, DE PVC RIGIDO ROSCAVEL, DE 2 1/2"", PARA ELETRODUTO"
121726	"CURVA 90 GRAUS, LONGA, DE PVC RIGIDO ROSCAVEL, DE 2"", PARA ELETRODUTO"
121727	"CURVA 90 GRAUS, LONGA, DE PVC RIGIDO ROSCAVEL, DE 3/4"", PARA ELETRODUTO"
121728	"CURVA 90 GRAUS, LONGA, DE PVC RIGIDO ROSCAVEL, DE 3"", PARA ELETRODUTO"
121729	"CURVA 90 GRAUS, LONGA, DE PVC RIGIDO ROSCAVEL, DE 4"", PARA ELETRODUTO"
121730	"CURVA 90 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 100 MM (4"")"
121731	"CURVA 90 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 15 MM (1/2"")"
121732	"CURVA 90 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 20 MM (3/4"")"
121733	"CURVA 90 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 25 MM (1"")"
121734	"CURVA 90 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 32 MM (1 1/4"")"
121735	"CURVA 90 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 40 MM (1 1/2"")"
121736	"CURVA 90 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 50 MM (2"")"
121737	"CURVA 90 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 65 MM (2 1/2"")"
121738	"CURVA 90 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 80 MM (3"")"
121739	DENTE PARA FRESADORA
121740	DESEMPENADEIRA DE ACO DENTADA 12 X *25* CM, DENTES 8 X 8 MM, CABO FECHADO DE MADEIRA
121741	DESEMPENADEIRA DE ACO LISA 12 X *25* CM COM CABO FECHADO DE MADEIRA
121742	DESEMPENADEIRA PLASTICA LISA *14 X 27* CM
121743	DESENHISTA COPISTA
121744	DESENHISTA COPISTA (MENSALISTA)
121745	DESENHISTA DETALHISTA
121746	DESENHISTA DETALHISTA (MENSALISTA)
121747	DESENHISTA PROJETISTA
121748	DESENHISTA PROJETISTA (MENSALISTA)
121749	DESENHISTA TECNICO AUXILIAR
121750	DESENHISTA TECNICO AUXILIAR (MENSALISTA)
121751	DESMOLDANTE PARA CONCRETO ESTAMPADO
121752	DESMOLDANTE PARA FORMAS METALICAS A BASE DE OLEO VEGETAL
121753	DESMOLDANTE PROTETOR PARA FORMAS DE MADEIRA, DE BASE OLEOSA EMULSIONADA EM AGUA
121754	DILUENTE EPOXI
121755	"DISCO DE BORRACHA PARA LIXADEIRA RIGIDO 7 "" COM ARRUELA CENTRAL"
121756	"DISCO DE CORTE DIAMANTADO SEGMENTADO DIAMETRO DE 180 MM PARA ESMERILHADEIRA 7 """
121757	DISCO DE CORTE DIAMANTADO SEGMENTADO PARA CONCRETO, DIAMETRO DE 110 MM, FURO DE 20 MM
